InvoiceDate,StockCode,units_sold,revenue,n_invoices,units_roll_7,revenue_roll_7,units_roll_14,revenue_roll_14,units_roll_30,revenue_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
2023-11-15,SKU10000,3,30.900000000000002,3,15.0,150.98,14.36,145.9,15.17,155.19,13.0,20.0,23.0,2,15,11,4,0,0
2023-11-16,SKU10000,15,146.8,7,15.29,152.82,14.07,142.41,14.83,151.5,3.0,13.0,19.0,3,16,11,4,0,0
2023-11-17,SKU10000,17,172.02,7,14.29,143.84,14.93,151.01,14.9,152.08,15.0,24.0,5.0,4,17,11,4,0,0
2023-11-18,SKU10000,21,213.22,8,15.71,159.44,16.0,161.83,15.1,154.04,17.0,11.0,6.0,5,18,11,4,1,0
2023-11-19,SKU10000,18,182.32,7,16.29,165.32,16.71,169.19,15.1,153.94,21.0,14.0,8.0,6,19,11,4,1,0
2023-11-20,SKU10000,10,103.0,4,13.86,140.31,15.71,158.89,15.1,153.94,18.0,27.0,24.0,0,20,11,4,0,0
2023-11-21,SKU10000,13,133.9,5,13.86,140.31,15.64,158.15,15.33,156.34,10.0,13.0,14.0,1,21,11,4,0,0
2023-11-22,SKU10000,2,20.6,2,13.71,138.84,14.36,144.91,15.27,155.66,13.0,3.0,20.0,2,22,11,4,0,0
2023-11-23,SKU10000,11,113.30000000000001,5,13.14,134.05,14.21,143.44,14.83,151.29,2.0,15.0,13.0,3,23,11,4,0,0
2023-11-24,SKU10000,14,144.2,5,12.71,130.08,13.5,136.96,14.43,147.17,11.0,17.0,24.0,4,24,11,4,0,0
2023-11-25,SKU10000,3,30.900000000000002,2,10.14,104.03,12.93,131.73,13.43,136.87,14.0,21.0,11.0,5,25,11,4,1,0
2023-11-26,SKU10000,106,1091.8,3,22.71,233.96,19.5,199.64,16.13,164.68,3.0,18.0,14.0,6,26,11,4,1,0
2023-11-27,SKU10000,21,216.3,7,24.29,250.14,19.07,195.23,16.63,169.83,106.0,10.0,27.0,0,27,11,4,0,0
2023-11-28,SKU10000,25,257.5,9,26.0,267.8,19.93,204.05,17.33,177.04,21.0,13.0,13.0,1,28,11,4,0,0
2023-11-29,SKU10000,10,103.0,3,27.14,279.57,20.43,209.2,17.43,178.07,25.0,2.0,3.0,2,29,11,4,0,0
2023-11-30,SKU10000,21,216.3,5,28.57,294.29,20.86,214.17,17.7,180.82,10.0,11.0,15.0,3,30,11,4,0,0
2023-12-01,SKU10000,12,123.60000000000001,4,28.29,291.34,20.5,210.71,17.33,177.04,21.0,14.0,17.0,4,1,12,4,0,1
2023-12-02,SKU10000,14,142.66,7,29.86,307.31,20.0,205.67,17.17,175.28,12.0,3.0,21.0,5,2,12,4,1,1
2023-12-03,SKU10000,20,206.0,5,17.57,180.77,20.14,207.36,17.67,180.43,14.0,106.0,18.0,6,3,12,4,1,1
2023-12-04,SKU10000,26,267.8,10,18.29,188.12,21.29,219.13,18.33,187.29,20.0,21.0,10.0,0,4,12,4,0,1
2023-12-05,SKU10000,16,160.18,9,17.0,174.22,21.5,221.01,18.6,189.99,26.0,25.0,13.0,1,5,12,4,0,1
2023-12-06,SKU10000,12,118.98,6,17.29,176.5,22.21,228.04,18.2,185.71,16.0,10.0,2.0,2,6,12,4,0,1
2023-12-07,SKU10000,15,154.5,8,16.43,167.67,22.5,230.98,18.23,186.06,12.0,21.0,11.0,3,7,12,4,0,1
2023-12-08,SKU10000,15,154.5,6,16.86,172.09,22.57,231.72,18.07,184.34,15.0,12.0,14.0,4,8,12,4,0,1
2023-12-09,SKU10000,12,123.6,4,16.57,169.37,23.21,238.34,18.03,184.0,15.0,14.0,3.0,5,9,12,4,1,1
2023-12-10,SKU10000,10,103.0,4,15.14,154.65,16.36,167.71,17.57,179.6,12.0,20.0,106.0,6,10,12,4,1,1
2023-12-11,SKU10000,12,123.6,7,13.14,134.05,15.71,161.09,17.6,180.25,10.0,26.0,21.0,0,11,12,4,0,1
2023-12-12,SKU10000,22,220.44,7,14.0,142.66,15.5,158.44,17.87,182.9,12.0,16.0,25.0,1,12,12,4,0,1
2023-12-13,SKU10000,214,2050.2,7,42.86,418.55,30.07,297.53,24.1,241.97,22.0,12.0,10.0,2,13,12,4,0,1
2023-12-14,SKU10000,12,123.6,5,42.43,414.13,29.43,290.9,24.07,241.62,214.0,15.0,21.0,3,14,12,4,0,1
2023-12-15,SKU10000,11,113.30000000000001,5,41.86,408.25,29.36,290.17,24.33,244.37,12.0,15.0,12.0,4,15,12,4,0,1
2023-12-16,SKU10000,21,216.3,9,43.14,421.49,29.86,295.43,24.53,246.69,11.0,12.0,14.0,5,16,12,4,1,1
2023-12-17,SKU10000,9,92.69999999999999,3,43.0,420.02,29.07,287.34,24.27,244.04,21.0,10.0,20.0,6,17,12,4,1,1
2023-12-18,SKU10000,69,707.62,4,51.14,503.45,32.14,318.75,25.87,260.52,9.0,12.0,26.0,0,18,12,4,0,1
2023-12-19,SKU10000,8,82.4,3,49.14,483.73,31.57,313.2,25.53,257.19,69.0,22.0,16.0,1,19,12,4,0,1
2023-12-20,SKU10000,15,154.5,5,20.71,212.92,31.79,315.73,25.7,258.91,8.0,214.0,12.0,2,20,12,4,0,1
2023-12-21,SKU10000,19,195.70000000000002,7,21.71,223.22,32.07,318.68,25.9,260.97,15.0,12.0,15.0,3,21,12,4,0,1
2023-12-22,SKU10000,117,1205.1,6,36.86,379.19,39.36,393.72,29.73,300.45,19.0,11.0,15.0,4,22,12,4,0,1
2023-12-23,SKU10000,20,206.0,8,36.71,377.72,39.93,399.6,30.03,303.54,117.0,21.0,12.0,5,23,12,4,1,1
2023-12-24,SKU10000,10,101.46000000000001,4,36.86,378.97,39.93,399.49,29.9,302.12,20.0,9.0,10.0,6,24,12,4,1,1
2023-12-25,SKU10000,18,185.4,6,29.57,304.37,40.36,403.91,30.4,307.27,10.0,69.0,12.0,0,25,12,4,0,1
2023-12-26,SKU10000,118,1215.3999999999999,6,45.29,466.22,47.21,474.98,30.8,311.39,18.0,8.0,22.0,1,26,12,4,0,1
2023-12-27,SKU10000,15,154.5,8,45.29,466.22,33.0,339.57,30.6,309.33,118.0,15.0,214.0,2,27,12,4,0,1
2023-12-28,SKU10000,16,164.8,5,44.86,461.81,33.29,342.51,30.3,306.24,15.0,19.0,12.0,3,28,12,4,0,1
2023-12-29,SKU10000,9,92.7,7,29.43,302.89,33.14,341.04,30.27,305.89,16.0,117.0,11.0,4,29,12,4,0,1
2023-12-30,SKU10000,17,175.1,7,29.0,298.48,32.86,338.1,30.13,304.52,9.0,20.0,21.0,5,30,12,4,1,1
2023-12-31,SKU10000,21,216.3,10,30.57,314.89,33.71,346.93,30.43,307.61,17.0,10.0,9.0,6,31,12,4,1,1
2024-01-01,SKU10000,12,123.6,3,29.71,306.06,29.64,305.21,30.37,306.98,21.0,18.0,69.0,0,1,1,1,0,0
2024-01-02,SKU10000,10,102.99999999999999,4,14.29,147.14,29.79,306.68,30.03,303.54,12.0,118.0,8.0,1,2,1,1,0,0
2024-01-03,SKU10000,17,175.10000000000002,6,14.57,150.09,29.93,308.15,29.73,300.45,10.0,15.0,15.0,2,3,1,1,0,0
2024-01-04,SKU10000,18,185.4,7,14.86,153.03,29.86,307.42,29.8,301.29,17.0,16.0,19.0,3,4,1,1,0,0
2024-01-05,SKU10000,4,39.660000000000004,3,14.14,145.45,21.79,224.17,29.53,298.65,18.0,9.0,117.0,4,5,1,1,0,0
2024-01-06,SKU10000,12,122.05999999999999,4,13.43,137.87,21.21,218.18,29.43,297.57,4.0,17.0,20.0,5,6,1,1,1,0
2024-01-07,SKU10000,7,72.1,3,11.43,117.27,21.0,216.08,29.17,294.82,12.0,21.0,10.0,6,7,1,1,1,0
2024-01-08,SKU10000,4,39.66,3,10.29,105.28,20.0,205.67,28.9,292.02,7.0,12.0,18.0,0,8,1,1,0,0
2024-01-09,SKU10000,117,1205.1,6,25.57,262.73,19.93,204.93,32.47,328.76,4.0,10.0,118.0,1,9,1,1,0,0
2024-01-10,SKU10000,28,280.7,7,27.14,277.81,20.86,213.95,33.0,334.0,117.0,17.0,15.0,2,10,1,1,0,0
2024-01-11,SKU10000,26,258.56,8,28.29,288.26,21.57,220.65,33.13,335.27,28.0,18.0,16.0,3,11,1,1,0,0
2024-01-12,SKU10000,6,58.72,3,28.57,290.99,21.36,218.22,26.2,268.88,26.0,4.0,9.0,4,12,1,1,0,0
2024-01-13,SKU10000,3,30.900000000000002,2,27.29,277.96,20.36,207.92,25.9,265.79,6.0,12.0,17.0,5,13,1,1,1,0
2024-01-14,SKU10000,7,72.1,3,27.29,277.96,19.36,197.62,25.77,264.42,3.0,7.0,21.0,6,14,1,1,1,0
2024-01-15,SKU10000,10,103.0,2,28.14,287.01,19.21,196.15,25.4,260.64,7.0,4.0,12.0,0,15,1,1,0,0
2024-01-16,SKU10000,8,82.4,5,12.57,126.63,19.07,194.68,25.37,260.3,10.0,117.0,10.0,1,16,1,1,0,0
2024-01-17,SKU10000,9,91.16,7,9.86,99.55,18.5,188.68,23.37,239.75,8.0,28.0,17.0,2,17,1,1,0,0
2024-01-18,SKU10000,7,72.10000000000001,5,7.14,72.91,17.71,180.59,23.33,239.41,9.0,26.0,18.0,3,18,1,1,0,0
2024-01-19,SKU10000,11,113.3,4,7.86,80.71,18.21,185.85,23.2,238.04,7.0,6.0,4.0,4,19,1,1,0,0
2024-01-20,SKU10000,4,41.2,2,8.0,82.18,17.64,180.07,22.7,232.89,11.0,3.0,12.0,5,20,1,1,1,0
2024-01-21,SKU10000,7,72.10000000000001,3,8.0,82.18,17.64,180.07,19.03,195.12,4.0,7.0,7.0,6,21,1,1,1,0
2024-01-22,SKU10000,1,10.3,1,6.71,68.94,17.43,177.97,18.4,188.6,7.0,10.0,4.0,0,22,1,1,0,0
2024-01-23,SKU10000,16,164.8,5,7.86,80.71,10.21,103.67,18.6,190.71,1.0,8.0,117.0,1,23,1,1,0,0
2024-01-24,SKU10000,9,89.62,3,7.86,80.49,8.86,90.02,18.3,187.51,16.0,9.0,28.0,2,24,1,1,0,0
2024-01-25,SKU10000,10,103.0,3,8.29,84.9,7.71,78.91,14.7,150.43,9.0,7.0,26.0,3,25,1,1,0,0
2024-01-26,SKU10000,8,82.39999999999999,2,7.86,80.49,7.86,80.6,14.47,148.03,10.0,11.0,6.0,4,26,1,1,0,0
2024-01-28,SKU10000,10,103.0,5,8.71,89.32,8.36,85.75,14.27,145.97,8.0,4.0,3.0,6,28,1,1,1,0
2024-01-29,SKU10000,23,236.9,6,11.0,112.86,9.5,97.52,14.73,150.78,10.0,7.0,7.0,0,29,1,1,0,0
2024-01-30,SKU10000,8,82.4,1,12.0,123.16,9.36,96.05,14.43,147.69,23.0,1.0,10.0,1,30,1,1,0,0
2024-01-31,SKU10000,26,267.8,8,13.43,137.87,10.64,109.29,14.6,149.4,8.0,16.0,8.0,2,31,1,1,0,0
2024-02-01,SKU10000,9,92.7,4,13.43,138.31,10.64,109.4,14.5,148.37,26.0,9.0,9.0,3,1,2,1,0,0
2024-02-02,SKU10000,116,1040.8,3,28.57,272.29,18.43,178.59,18.03,179.63,9.0,10.0,7.0,4,2,2,1,0,0
2024-02-03,SKU10000,9,92.69999999999999,2,28.71,273.76,18.29,177.12,17.77,176.89,116.0,8.0,11.0,5,3,2,1,1,0
2024-02-04,SKU10000,6,61.8,3,28.14,267.87,18.43,178.59,17.37,172.77,9.0,10.0,4.0,6,4,2,1,1,0
2024-02-05,SKU10000,18,177.7,5,27.43,259.41,19.21,186.14,17.83,177.37,6.0,23.0,7.0,0,5,2,1,0,0
2024-02-06,SKU10000,11,107.14000000000001,5,27.86,262.95,19.93,193.05,17.8,176.87,18.0,8.0,1.0,1,6,2,1,0,0
2024-02-07,SKU10000,7,72.1,2,25.14,234.99,19.29,186.43,17.8,176.87,11.0,26.0,16.0,2,7,2,1,0,0
2024-02-08,SKU10000,27,278.09999999999997,8,27.71,261.48,20.57,199.9,18.57,184.82,7.0,9.0,9.0,3,8,2,1,0,0
2024-02-09,SKU10000,98,1009.4,5,25.14,256.99,26.86,264.64,17.93,178.3,27.0,116.0,10.0,4,9,2,1,0,0
2024-02-10,SKU10000,12,117.44,3,25.57,260.53,27.14,267.14,17.4,172.85,98.0,9.0,8.0,5,10,2,1,1,0
2024-02-11,SKU10000,1,10.3,1,24.86,253.17,26.5,260.52,16.57,164.58,12.0,6.0,10.0,6,11,2,1,1,0
2024-02-12,SKU10000,14,144.2,6,24.29,248.38,25.86,253.9,16.83,167.43,1.0,18.0,23.0,0,12,2,1,0,0
2024-02-13,SKU10000,1,10.3,1,22.86,234.55,25.36,248.75,16.77,166.74,14.0,11.0,8.0,1,13,2,1,0,0
2024-02-14,SKU10000,9,92.7,3,23.14,237.49,24.14,236.24,16.83,167.43,1.0,7.0,26.0,2,14,2,1,0,0
2024-02-15,SKU10000,12,122.06,5,21.0,215.2,24.36,238.34,16.9,168.06,9.0,27.0,9.0,3,15,2,1,0,0
2024-02-16,SKU10000,9,91.16,4,8.29,84.02,16.71,170.51,16.93,168.36,12.0,98.0,116.0,4,16,2,1,0,0
2024-02-17,SKU10000,4,41.2,3,7.14,73.13,16.36,166.83,16.77,166.69,9.0,12.0,9.0,5,17,2,1,1,0
2024-02-18,SKU10000,12,123.60000000000001,4,8.71,89.32,16.79,171.24,16.93,168.41,4.0,1.0,6.0,6,18,2,1,1,0
2024-02-19,SKU10000,2,20.6,1,7.0,71.66,15.64,160.02,16.63,165.32,12.0,14.0,18.0,0,19,2,1,0,0
2024-02-20,SKU10000,3,30.9,1,7.29,74.6,15.07,154.58,16.6,164.97,2.0,1.0,11.0,1,20,2,1,0,0
2024-02-21,SKU10000,10,103.0,2,7.43,76.07,15.29,156.78,16.7,166.0,3.0,9.0,7.0,2,21,2,1,0,0
2024-02-22,SKU10000,9,92.7,3,7.0,71.88,14.0,143.54,16.97,168.75,10.0,12.0,27.0,3,22,2,1,0,0
2024-02-23,SKU10000,3,30.900000000000002,3,6.14,63.27,7.21,73.65,16.53,164.29,9.0,9.0,98.0,4,23,2,1,0,0
2024-02-24,SKU10000,2,20.6,1,5.86,60.33,6.5,66.73,16.3,161.99,3.0,4.0,12.0,5,24,2,1,1,0
2024-02-25,SKU10000,2,20.6,1,4.43,45.61,6.57,67.47,16.03,159.24,2.0,12.0,1.0,6,25,2,1,1,0
2024-02-26,SKU10000,16,164.8,5,6.43,66.21,6.71,68.94,16.3,161.99,2.0,2.0,14.0,0,26,2,1,0,0
2024-02-27,SKU10000,22,226.6,7,9.14,94.17,8.21,84.39,16.7,166.11,16.0,3.0,1.0,1,27,2,1,0,0
2024-02-28,SKU10000,4,41.2,2,8.29,85.34,7.86,80.71,16.07,159.58,22.0,10.0,9.0,2,28,2,1,0,0
2024-02-29,SKU10000,12,123.6,3,8.71,89.76,7.86,80.82,16.2,160.96,4.0,9.0,12.0,3,29,2,1,0,0
2024-03-01,SKU10000,11,108.68,5,9.86,100.87,8.0,82.07,15.7,155.65,12.0,3.0,9.0,4,1,3,1,0,0
2024-03-02,SKU10000,12,123.6,3,11.29,115.58,8.57,87.96,15.8,156.68,11.0,2.0,4.0,5,2,3,1,1,0
2024-03-03,SKU10000,5,51.5,2,11.71,120.0,8.07,82.81,12.1,123.71,12.0,2.0,12.0,6,3,3,1,1,0
2024-03-04,SKU10000,13,129.28,6,11.29,114.92,8.86,90.57,12.23,124.93,5.0,16.0,2.0,0,4,3,1,0,0
2024-03-05,SKU10000,6,60.26,3,9.0,91.16,9.07,92.67,12.23,124.87,13.0,22.0,3.0,1,5,3,1,0,0
2024-03-06,SKU10000,6,61.800000000000004,2,9.29,94.1,8.79,89.72,11.83,121.01,6.0,4.0,10.0,2,6,3,1,0,0
2024-03-07,SKU10000,24,247.2,9,11.0,111.76,9.86,100.76,12.27,125.68,6.0,12.0,9.0,3,7,3,1,0,0
2024-03-08,SKU10000,11,113.30000000000001,2,11.0,112.42,10.43,106.64,12.4,127.05,24.0,11.0,3.0,4,8,3,1,0,0
2024-03-09,SKU10000,17,175.10000000000002,5,11.71,119.78,11.5,117.68,12.07,123.62,11.0,12.0,2.0,5,9,3,1,1,0
2024-03-10,SKU10000,3,30.900000000000002,2,11.43,116.83,11.57,118.42,8.9,91.0,17.0,5.0,2.0,6,10,3,1,1,0
2024-03-11,SKU10000,7,72.10000000000001,3,10.57,108.67,10.93,111.79,8.73,89.49,3.0,13.0,16.0,0,11,3,1,0,0
2024-03-12,SKU10000,15,154.5,6,11.86,122.13,10.43,106.64,9.2,94.3,7.0,6.0,22.0,1,12,3,1,0,0
2024-03-13,SKU10000,6,61.8,3,11.86,122.13,10.57,108.12,8.93,91.55,15.0,6.0,4.0,2,13,3,1,0,0
2024-03-14,SKU10000,11,113.3,4,10.0,103.0,10.5,107.38,9.27,94.98,6.0,24.0,12.0,3,14,3,1,0,0
2024-03-15,SKU10000,13,126.2,3,10.29,104.84,10.64,108.63,9.4,96.1,11.0,11.0,11.0,4,15,3,1,0,0
2024-03-16,SKU10000,23,227.66,6,11.14,112.35,11.43,116.06,9.77,99.62,13.0,17.0,12.0,5,16,3,1,1,0
2024-03-17,SKU10000,9,92.7,4,12.0,121.18,11.71,119.01,9.77,99.67,23.0,3.0,5.0,6,17,3,1,1,0
2024-03-18,SKU10000,11,113.3,5,12.57,127.07,11.57,117.87,10.0,102.08,9.0,7.0,13.0,0,18,3,1,0,0
2024-03-19,SKU10000,4,41.2,2,11.0,110.88,11.43,116.5,9.73,99.33,11.0,15.0,6.0,1,19,3,1,0,0
2024-03-20,SKU10000,5,51.5,4,10.86,109.41,11.36,115.77,9.83,100.36,4.0,6.0,6.0,2,20,3,1,0,0
2024-03-21,SKU10000,4,41.2,4,9.86,99.11,9.93,101.05,9.87,100.7,5.0,11.0,24.0,3,21,3,1,0,0
2024-03-22,SKU10000,10,103.0,4,9.43,95.79,9.86,100.32,9.87,100.7,4.0,13.0,11.0,4,22,3,1,0,0
2024-03-23,SKU10000,18,185.4,8,8.71,89.76,9.93,101.05,10.17,103.79,10.0,23.0,17.0,5,23,3,1,1,0
2024-03-24,SKU10000,16,164.8,7,9.71,100.06,10.86,110.62,10.6,108.26,18.0,9.0,3.0,6,24,3,1,1,0
2024-03-25,SKU10000,14,141.12,8,10.14,104.03,11.36,115.55,11.0,112.27,16.0,11.0,7.0,0,25,3,1,0,0
2024-03-26,SKU10000,30,304.38,5,13.86,141.63,12.43,126.25,11.93,121.73,14.0,4.0,15.0,1,26,3,1,0,0
2024-03-27,SKU10000,16,164.8,7,15.43,157.81,13.14,133.61,11.93,121.73,30.0,5.0,6.0,2,27,3,1,0,0
2024-03-28,SKU10000,15,154.5,5,17.0,174.0,13.43,136.55,11.7,119.33,16.0,4.0,11.0,3,28,3,1,0,0
2024-03-29,SKU10000,13,132.36,4,17.43,178.19,13.43,136.99,12.0,122.37,15.0,10.0,13.0,4,29,3,1,0,0
2024-03-30,SKU10000,8,82.4,3,16.0,163.48,12.36,126.62,11.87,120.99,13.0,18.0,23.0,5,30,3,1,1,0
2024-03-31,SKU10000,12,123.6,5,15.43,157.59,12.57,128.83,11.9,121.49,8.0,16.0,9.0,6,31,3,1,1,0
2024-04-02,SKU10000,12,123.6,4,15.14,155.09,12.64,129.56,11.9,121.49,12.0,14.0,11.0,1,2,4,2,0,0
2024-04-03,SKU10000,10,103.0,5,12.29,126.32,13.07,133.98,12.07,123.21,12.0,30.0,4.0,2,3,4,2,0,0
2024-04-04,SKU10000,7,72.10000000000001,5,11.0,113.08,13.21,135.45,11.87,121.3,10.0,16.0,5.0,3,4,4,2,0,0
2024-04-05,SKU10000,20,198.3,6,11.71,119.34,14.36,146.67,12.33,125.9,7.0,15.0,4.0,4,5,4,2,0,0
2024-04-06,SKU10000,17,175.1,6,12.29,125.44,14.86,151.82,12.7,129.68,20.0,13.0,10.0,5,6,4,2,1,0
2024-04-07,SKU10000,10,101.46000000000001,2,12.57,128.17,14.29,145.82,12.23,124.82,17.0,8.0,18.0,6,7,4,2,1,0
2024-04-08,SKU10000,28,288.4,7,14.86,151.71,15.14,154.65,12.8,130.66,10.0,12.0,16.0,0,8,4,2,0,0
2024-04-09,SKU10000,14,144.2,5,15.14,154.65,15.14,154.87,12.7,129.63,28.0,12.0,14.0,1,9,4,2,0,0
2024-04-10,SKU10000,6,61.800000000000004,3,14.57,148.77,13.43,137.54,12.8,130.66,14.0,10.0,30.0,2,10,4,2,0,0
2024-04-11,SKU10000,34,350.2,10,18.43,188.49,14.71,150.79,13.7,139.93,6.0,7.0,16.0,3,11,4,2,0,0
2024-04-12,SKU10000,7,72.1,2,16.57,170.47,14.14,144.9,13.43,137.18,34.0,20.0,15.0,4,12,4,2,0,0
2024-04-13,SKU10000,3,30.900000000000002,2,14.57,149.87,13.43,137.65,13.33,136.15,7.0,17.0,13.0,5,13,4,2,1,0
2024-04-14,SKU10000,9,91.16,3,14.43,148.39,13.5,138.28,13.27,135.41,3.0,10.0,8.0,6,14,4,2,1,0
2024-04-15,SKU10000,5,51.5,2,11.14,114.55,13.0,133.13,13.0,132.92,9.0,28.0,12.0,0,15,4,2,0,0
2024-04-16,SKU10000,111,1143.3,5,25.0,257.28,20.07,205.97,15.93,163.45,5.0,14.0,12.0,1,16,4,2,0,0
2024-04-17,SKU10000,7,72.1,2,25.14,258.75,19.86,203.76,15.87,162.76,111.0,6.0,10.0,2,17,4,2,0,0
2024-04-18,SKU10000,28,288.4,10,24.29,249.92,21.36,219.21,16.43,168.6,7.0,34.0,7.0,3,18,4,2,0,0
2024-04-19,SKU10000,28,288.4,9,27.29,280.82,21.93,225.64,17.23,176.84,28.0,7.0,20.0,4,19,4,2,0,0
2024-04-20,SKU10000,8,82.4,3,28.0,288.18,21.29,219.02,17.33,177.87,28.0,3.0,17.0,5,20,4,2,1,0
2024-04-21,SKU10000,9,92.7,2,28.0,288.4,21.21,218.4,17.5,179.58,8.0,9.0,10.0,6,21,4,2,1,0
2024-04-22,SKU10000,6,61.800000000000004,3,28.14,289.87,19.64,202.21,17.37,178.21,9.0,5.0,28.0,0,22,4,2,0,0
2024-04-23,SKU10000,14,131.88,6,14.29,145.38,19.64,201.33,17.23,176.43,6.0,111.0,14.0,1,23,4,2,0,0
2024-04-24,SKU10000,5,48.42,3,14.0,142.0,19.57,200.38,16.87,172.55,14.0,7.0,6.0,2,24,4,2,0,0
2024-04-25,SKU10000,17,175.1,5,12.43,125.81,18.36,187.87,16.97,173.68,5.0,28.0,34.0,3,25,4,2,0,0
2024-04-26,SKU10000,1,10.3,1,8.57,86.09,17.93,183.45,16.0,163.88,17.0,28.0,7.0,4,26,4,2,0,0
2024-04-27,SKU10000,6,61.800000000000004,3,8.29,83.14,18.14,185.66,15.67,160.44,1.0,8.0,3.0,5,27,4,2,1,0
2024-04-28,SKU10000,2,20.6,1,7.29,72.84,17.64,180.62,15.23,155.98,6.0,9.0,9.0,6,28,4,2,1,0
2024-04-29,SKU10000,15,149.88,7,8.57,85.43,18.36,187.65,15.3,156.56,2.0,6.0,5.0,0,29,4,2,0,0
2024-04-30,SKU10000,19,195.70000000000002,10,9.29,94.54,11.79,119.96,15.67,160.34,15.0,14.0,111.0,1,30,4,2,0,0
2024-05-01,SKU10000,108,1112.4,7,24.0,246.54,19.0,194.27,18.87,193.3,19.0,5.0,7.0,2,1,5,2,0,0
2024-05-02,SKU10000,10,101.46000000000001,5,23.0,236.02,17.71,180.92,18.8,192.56,108.0,17.0,28.0,3,2,5,2,0,0
2024-05-03,SKU10000,28,288.4,8,26.86,275.75,17.71,180.92,19.4,198.74,10.0,1.0,28.0,4,3,5,2,0,0
2024-05-04,SKU10000,119,1221.0800000000002,10,43.0,441.36,25.64,262.25,23.13,237.04,28.0,6.0,8.0,5,4,5,2,1,0
2024-05-05,SKU10000,8,80.86,3,43.86,449.97,25.57,261.41,22.73,233.13,119.0,2.0,9.0,6,5,5,2,1,0
2024-05-06,SKU10000,23,236.9,6,45.0,462.4,26.79,273.91,22.93,235.19,8.0,15.0,6.0,0,6,5,2,0,0
2024-05-07,SKU10000,8,82.4,5,43.43,446.21,26.36,270.38,22.87,234.55,23.0,19.0,14.0,1,7,5,2,0,0
2024-05-08,SKU10000,14,144.2,6,30.0,307.9,27.0,277.22,22.4,229.74,8.0,108.0,5.0,2,8,5,2,0,0
2024-05-09,SKU10000,14,144.20000000000002,8,30.57,314.01,26.79,275.01,22.4,229.74,14.0,10.0,17.0,3,9,5,2,0,0
2024-05-10,SKU10000,2,20.6,2,26.86,275.75,26.86,275.75,22.27,228.37,14.0,28.0,1.0,4,10,5,2,0,0
2024-05-11,SKU10000,13,133.9,4,11.71,120.44,27.36,280.9,21.57,221.16,2.0,119.0,6.0,5,11,5,2,1,0
2024-05-12,SKU10000,7,70.56,6,11.57,118.97,27.71,284.47,21.57,221.11,13.0,8.0,2.0,6,12,5,2,1,0
2024-05-13,SKU10000,28,285.32,10,12.29,125.88,28.64,294.14,22.4,229.59,7.0,23.0,15.0,0,13,5,2,0,0
2024-05-14,SKU10000,4,38.12,3,11.71,119.56,27.57,282.89,22.23,227.82,28.0,8.0,19.0,1,14,5,2,0,0
2024-05-15,SKU10000,17,175.1,9,12.14,123.97,21.07,215.94,22.63,231.94,4.0,14.0,108.0,2,15,5,2,0,0
2024-05-16,SKU10000,9,92.69999999999999,3,11.43,116.61,21.0,215.31,19.23,196.92,17.0,14.0,10.0,3,16,5,2,0,0
2024-05-17,SKU10000,106,1091.8,5,26.29,269.64,26.57,272.7,22.53,230.91,9.0,2.0,28.0,4,17,5,2,0,0
2024-05-18,SKU10000,3,27.82,2,24.86,254.49,18.29,187.46,21.7,222.23,106.0,13.0,119.0,5,18,5,2,1,0
2024-05-19,SKU10000,12,120.52000000000001,8,25.57,261.63,18.57,190.3,21.17,216.63,3.0,7.0,8.0,6,19,5,2,1,0
2024-05-20,SKU10000,15,154.5,6,23.71,242.94,18.0,184.41,21.4,219.03,12.0,28.0,23.0,0,20,5,2,0,0
2024-05-21,SKU10000,109,1122.7,7,38.71,397.88,25.21,258.72,24.73,253.37,15.0,4.0,8.0,1,21,5,2,0,0
2024-05-22,SKU10000,17,170.48000000000002,7,38.71,397.22,25.43,260.59,25.1,256.99,109.0,17.0,14.0,2,22,5,2,0,0
2024-05-23,SKU10000,16,164.8,7,39.71,407.52,25.57,262.07,25.17,258.09,17.0,9.0,14.0,3,23,5,2,0,0
2024-05-24,SKU10000,23,236.9,7,27.86,285.39,27.07,277.52,25.77,264.37,16.0,106.0,2.0,4,24,5,2,0,0
2024-05-25,SKU10000,15,151.42000000000002,5,29.57,303.05,27.21,278.77,25.7,263.58,23.0,3.0,13.0,5,25,5,2,1,0
2024-05-26,SKU10000,5,51.5,2,28.57,293.19,27.07,277.41,25.83,264.95,15.0,12.0,7.0,6,26,5,2,1,0
2024-05-27,SKU10000,16,164.8,7,28.71,294.66,26.21,268.8,26.17,268.39,5.0,15.0,28.0,0,27,5,2,0,0
2024-05-28,SKU10000,127,1308.1,11,31.29,321.14,35.0,359.51,30.33,311.3,16.0,109.0,4.0,1,28,5,2,0,0
2024-05-29,SKU10000,15,145.26000000000002,7,31.0,317.54,34.86,357.38,30.33,311.15,127.0,17.0,17.0,2,29,5,2,0,0
2024-05-30,SKU10000,15,154.5,7,30.86,316.07,35.29,361.79,30.2,309.78,15.0,16.0,9.0,3,30,5,2,0,0
2024-05-31,SKU10000,13,130.82,4,29.43,300.91,28.64,293.15,27.03,277.06,15.0,23.0,106.0,4,31,5,2,0,0
2024-06-01,SKU10000,2,20.6,2,27.57,282.23,28.57,292.64,26.77,274.36,13.0,15.0,3.0,5,1,6,2,1,0
