sku_id,week_start,type,value,baseline,ci_lower,ci_upper,step
SKU007,2024-10-07,actual,2.0,2.5,2.0,2.0,0
SKU007,2024-10-14,actual,3.0,2.25,3.0,3.0,0
SKU007,2024-10-21,actual,5.0,2.25,5.0,5.0,0
SKU007,2024-10-28,actual,4.0,3.25,4.0,4.0,0
SKU007,2024-11-04,actual,4.0,3.5,4.0,4.0,0
SKU007,2024-11-11,actual,4.0,4.0,4.0,4.0,0
SKU007,2024-11-18,actual,4.0,4.25,4.0,4.0,0
SKU007,2024-11-25,actual,1.0,4.0,1.0,1.0,0
SKU007,2024-12-02,actual,6.0,3.25,6.0,6.0,0
SKU007,2024-12-09,actual,2.0,3.75,2.0,2.0,0
SKU007,2024-12-16,actual,1.0,3.25,1.0,1.0,0
SKU007,2024-12-23,actual,4.0,2.5,4.0,4.0,0
SKU007,2024-12-30,actual,6.0,3.25,6.0,6.0,0
SKU007,2025-01-06,actual,1.0,3.25,1.0,1.0,0
SKU007,2025-01-13,actual,6.0,3.0,6.0,6.0,0
SKU007,2025-01-20,actual,14.0,4.25,14.0,14.0,0
SKU007,2025-01-27,actual,6.0,6.75,6.0,6.0,0
SKU007,2025-02-03,actual,5.0,6.75,5.0,5.0,0
SKU007,2025-02-10,actual,7.0,7.75,7.0,7.0,0
SKU007,2025-02-17,actual,5.0,8.0,5.0,5.0,0
SKU007,2025-02-24,actual,2.0,5.75,2.0,2.0,0
SKU007,2025-03-03,actual,8.0,4.75,8.0,8.0,0
SKU007,2025-03-10,actual,8.0,5.5,8.0,8.0,0
SKU007,2025-03-17,actual,8.0,5.75,8.0,8.0,0
SKU007,2025-03-24,actual,3.0,6.5,3.0,3.0,0
SKU007,2025-03-31,actual,4.0,6.75,4.0,4.0,0
SKU007,2025-04-07,actual,2.0,5.75,2.0,2.0,0
SKU007,2025-04-14,actual,1.0,4.25,1.0,1.0,0
SKU007,2025-04-21,actual,1.0,2.5,1.0,1.0,0
SKU007,2025-04-28,actual,12.0,2.0,12.0,12.0,0
SKU007,2025-05-05,actual,10.0,4.0,10.0,10.0,0
SKU007,2025-05-12,actual,8.0,6.0,8.0,8.0,0
SKU007,2025-05-19,actual,3.0,7.75,3.0,3.0,0
SKU007,2025-05-26,actual,5.0,1.0,5.0,5.0,0
SKU007,2025-06-02,actual,4.0,8.0,4.0,4.0,0
SKU007,2025-06-09,actual,7.0,9.0,7.0,7.0,0
SKU007,2025-06-16,actual,2.0,2.0,2.0,2.0,0
SKU007,2025-06-23,actual,5.0,2.0,5.0,5.0,0
SKU007,2025-06-30,actual,7.0,4.0,7.0,7.0,0
SKU007,2025-07-07,actual,4.0,7.0,4.0,4.0,0
SKU007,2025-07-14,actual,8.0,7.0,8.0,8.0,0
SKU007,2025-07-21,actual,2.0,6.0,2.0,2.0,0
SKU007,2025-07-28,actual,5.0,10.0,5.0,5.0,0
SKU007,2025-08-04,actual,2.0,11.0,2.0,2.0,0
SKU007,2025-08-11,actual,8.0,12.0,8.0,8.0,0
SKU007,2025-08-18,actual,4.0,4.0,4.0,4.0,0
SKU007,2025-08-25,actual,4.0,1.0,4.0,4.0,0
SKU007,2025-09-01,actual,3.0,3.0,3.0,3.0,0
SKU007,2025-09-08,actual,3.0,3.0,3.0,3.0,0
SKU007,2025-09-15,actual,2.0,3.0,2.0,2.0,0
SKU007,2025-09-22,actual,4.0,1.0,4.0,4.0,0
SKU007,2025-09-29,actual,4.0,3.0,4.0,4.0,0
SKU007,2025-10-06,actual,1.0,2.0,1.0,1.0,0
SKU007,2025-10-13,actual,4.0,3.0,4.0,4.0,0
SKU007,2025-10-20,actual,10.0,5.0,10.0,10.0,0
SKU007,2025-10-27,actual,2.0,4.0,2.0,2.0,0
SKU007,2025-11-03,actual,3.0,4.0,3.0,3.0,0
SKU007,2025-11-10,actual,2.0,4.0,2.0,2.0,0
SKU007,2025-11-17,actual,3.0,4.0,3.0,3.0,0
SKU007,2025-11-24,actual,3.0,1.0,3.0,3.0,0
SKU007,2025-12-01,actual,2.0,6.0,2.0,2.0,0
SKU007,2025-12-08,actual,3.0,2.0,3.0,3.0,0
SKU007,2025-12-15,actual,6.0,1.0,6.0,6.0,0
SKU007,2025-12-22,actual,4.0,4.0,4.0,4.0,0
SKU007,2025-12-29,actual,7.0,6.0,7.0,7.0,0
SKU007,2026-01-05,actual,7.0,1.0,7.0,7.0,0
SKU007,2026-01-12,actual,3.0,6.0,3.0,3.0,0
SKU007,2026-01-19,actual,8.0,14.0,8.0,8.0,0
SKU007,2026-01-26,actual,8.0,6.0,8.0,8.0,0
SKU007,2026-02-02,actual,7.0,5.0,7.0,7.0,0
SKU007,2026-02-09,actual,3.0,7.0,3.0,3.0,0
SKU007,2026-02-16,actual,6.0,5.0,6.0,6.0,0
SKU007,2026-02-23,actual,4.0,2.0,4.0,4.0,0
SKU007,2026-03-02,actual,4.0,8.0,4.0,4.0,0
SKU007,2026-03-09,actual,4.0,8.0,4.0,4.0,0
SKU007,2026-03-16,actual,5.0,8.0,5.0,5.0,0
SKU007,2026-03-23,actual,9.0,3.0,9.0,9.0,0
SKU007,2026-03-30,actual,8.0,4.0,8.0,8.0,0
SKU007,2026-04-06,actual,5.0,2.0,5.0,5.0,0
SKU007,2026-04-13,actual,6.0,1.0,6.0,6.0,0
SKU007,2026-04-20,actual,6.0,1.0,6.0,6.0,0
SKU007,2026-04-27,actual,10.0,12.0,10.0,10.0,0
SKU007,2026-05-04,actual,5.0,10.0,5.0,5.0,0
SKU007,2026-05-11,actual,7.0,8.0,7.0,7.0,0
SKU007,2026-05-18,actual,5.0,3.0,5.0,5.0,0
SKU007,2026-05-25,actual,8.0,5.0,8.0,8.0,0
SKU007,2026-06-01,actual,11.0,4.0,11.0,11.0,0
SKU007,2026-06-08,actual,6.0,7.0,6.0,6.0,0
SKU007,2026-06-15,actual,4.0,2.0,4.0,4.0,0
SKU008,2024-05-27,actual,2.0,0.0,2.0,2.0,0
SKU008,2024-06-03,actual,7.0,2.0,7.0,7.0,0
SKU008,2024-06-10,actual,5.0,4.5,5.0,5.0,0
SKU008,2024-06-17,actual,5.0,4.666666666666667,5.0,5.0,0
SKU008,2024-06-24,actual,4.0,4.75,4.0,4.0,0
SKU008,2024-07-01,actual,9.0,5.25,9.0,9.0,0
SKU008,2024-07-08,actual,6.0,5.75,6.0,6.0,0
SKU008,2024-07-15,actual,5.0,6.0,5.0,5.0,0
SKU008,2024-07-22,actual,14.0,6.0,14.0,14.0,0
SKU008,2024-07-29,actual,13.0,8.5,13.0,13.0,0
SKU008,2024-08-05,actual,5.0,9.5,5.0,5.0,0
SKU008,2024-08-12,actual,17.0,9.25,17.0,17.0,0
SKU008,2024-08-19,actual,7.0,12.25,7.0,7.0,0
SKU008,2024-08-26,actual,11.0,10.5,11.0,11.0,0
SKU008,2024-09-02,actual,16.0,10.0,16.0,16.0,0
SKU008,2024-09-09,actual,11.0,12.75,11.0,11.0,0
SKU008,2024-09-16,actual,12.0,11.25,12.0,12.0,0
SKU008,2024-09-23,actual,6.0,12.5,6.0,6.0,0
SKU008,2024-09-30,actual,13.0,11.25,13.0,13.0,0
SKU008,2024-10-07,actual,12.0,10.5,12.0,12.0,0
SKU008,2024-10-14,actual,11.0,10.75,11.0,11.0,0
SKU008,2024-10-21,actual,19.0,10.5,19.0,19.0,0
SKU008,2024-10-28,actual,13.0,13.75,13.0,13.0,0
SKU008,2024-11-04,actual,19.0,13.75,19.0,19.0,0
SKU008,2024-11-11,actual,15.0,15.5,15.0,15.0,0
SKU008,2024-11-18,actual,8.0,16.5,8.0,8.0,0
SKU008,2024-11-25,actual,7.0,13.75,7.0,7.0,0
SKU008,2024-12-02,actual,15.0,12.25,15.0,15.0,0
SKU008,2024-12-09,actual,7.0,11.25,7.0,7.0,0
SKU008,2024-12-16,actual,9.0,9.25,9.0,9.0,0
SKU008,2024-12-23,actual,16.0,9.5,16.0,16.0,0
SKU008,2024-12-30,actual,10.0,11.75,10.0,10.0,0
SKU008,2025-01-06,actual,13.0,10.5,13.0,13.0,0
SKU008,2025-01-13,actual,9.0,12.0,9.0,9.0,0
SKU008,2025-01-20,actual,15.0,12.0,15.0,15.0,0
SKU008,2025-01-27,actual,12.0,11.75,12.0,12.0,0
SKU008,2025-02-03,actual,7.0,12.25,7.0,7.0,0
SKU008,2025-02-10,actual,7.0,10.75,7.0,7.0,0
SKU008,2025-02-17,actual,7.0,10.25,7.0,7.0,0
SKU008,2025-02-24,actual,11.0,8.25,11.0,11.0,0
SKU008,2025-03-03,actual,11.0,8.0,11.0,11.0,0
SKU008,2025-03-10,actual,6.0,9.0,6.0,6.0,0
SKU008,2025-03-17,actual,8.0,8.75,8.0,8.0,0
SKU008,2025-03-24,actual,7.0,9.0,7.0,7.0,0
SKU008,2025-03-31,actual,7.0,8.0,7.0,7.0,0
SKU008,2025-04-07,actual,4.0,7.0,4.0,4.0,0
SKU008,2025-04-14,actual,7.0,6.5,7.0,7.0,0
SKU008,2025-04-21,actual,6.0,6.25,6.0,6.0,0
SKU008,2025-04-28,actual,10.0,6.0,10.0,10.0,0
SKU008,2025-05-05,actual,8.0,6.75,8.0,8.0,0
SKU008,2025-05-12,actual,7.0,7.75,7.0,7.0,0
SKU008,2025-05-19,actual,3.0,7.75,3.0,3.0,0
SKU008,2025-05-26,actual,6.0,2.0,6.0,6.0,0
SKU008,2025-06-02,actual,9.0,7.0,9.0,9.0,0
SKU008,2025-06-09,actual,3.0,5.0,3.0,3.0,0
SKU008,2025-06-16,actual,2.0,5.0,2.0,2.0,0
SKU008,2025-06-23,actual,10.0,4.0,10.0,10.0,0
SKU008,2025-06-30,actual,1.0,9.0,1.0,1.0,0
SKU008,2025-07-07,actual,3.0,6.0,3.0,3.0,0
SKU008,2025-07-14,actual,7.0,5.0,7.0,7.0,0
SKU008,2025-07-21,actual,16.0,14.0,16.0,16.0,0
SKU008,2025-07-28,actual,4.0,13.0,4.0,4.0,0
SKU008,2025-08-04,actual,12.0,5.0,12.0,12.0,0
SKU008,2025-08-11,actual,17.0,17.0,17.0,17.0,0
SKU008,2025-08-18,actual,7.0,7.0,7.0,7.0,0
SKU008,2025-08-25,actual,17.0,11.0,17.0,17.0,0
SKU008,2025-09-01,actual,12.0,16.0,12.0,12.0,0
SKU008,2025-09-08,actual,17.0,11.0,17.0,17.0,0
SKU008,2025-09-15,actual,9.0,12.0,9.0,9.0,0
SKU008,2025-09-22,actual,11.0,6.0,11.0,11.0,0
SKU008,2025-09-29,actual,8.0,13.0,8.0,8.0,0
SKU008,2025-10-06,actual,7.0,12.0,7.0,7.0,0
SKU008,2025-10-13,actual,14.0,11.0,14.0,14.0,0
SKU008,2025-10-20,actual,24.0,19.0,24.0,24.0,0
SKU008,2025-10-27,actual,15.0,13.0,15.0,15.0,0
SKU008,2025-11-03,actual,8.0,19.0,8.0,8.0,0
SKU008,2025-11-10,actual,12.0,15.0,12.0,12.0,0
SKU008,2025-11-17,actual,11.0,8.0,11.0,11.0,0
SKU008,2025-11-24,actual,14.0,7.0,14.0,14.0,0
SKU008,2025-12-01,actual,15.0,15.0,15.0,15.0,0
SKU008,2025-12-08,actual,12.0,7.0,12.0,12.0,0
SKU008,2025-12-15,actual,7.0,9.0,7.0,7.0,0
SKU008,2025-12-22,actual,22.0,16.0,22.0,22.0,0
SKU008,2025-12-29,actual,5.0,10.0,5.0,5.0,0
SKU008,2026-01-05,actual,12.0,13.0,12.0,12.0,0
SKU008,2026-01-12,actual,8.0,9.0,8.0,8.0,0
SKU008,2026-01-19,actual,5.0,15.0,5.0,5.0,0
SKU008,2026-01-26,actual,10.0,12.0,10.0,10.0,0
SKU008,2026-02-02,actual,8.0,7.0,8.0,8.0,0
SKU008,2026-02-09,actual,2.0,7.0,2.0,2.0,0
SKU008,2026-02-16,actual,14.0,7.0,14.0,14.0,0
SKU008,2026-02-23,actual,8.0,11.0,8.0,8.0,0
SKU008,2026-03-02,actual,14.0,11.0,14.0,14.0,0
SKU008,2026-03-09,actual,7.0,6.0,7.0,7.0,0
SKU008,2026-03-16,actual,10.0,8.0,10.0,10.0,0
SKU008,2026-03-23,actual,2.0,7.0,2.0,2.0,0
SKU008,2026-03-30,actual,6.0,7.0,6.0,6.0,0
SKU008,2026-04-06,actual,8.0,4.0,8.0,8.0,0
SKU008,2026-04-13,actual,7.0,7.0,7.0,7.0,0
SKU008,2026-04-20,actual,7.0,6.0,7.0,7.0,0
SKU008,2026-04-27,actual,15.0,10.0,15.0,15.0,0
SKU008,2026-05-04,actual,9.0,8.0,9.0,9.0,0
SKU008,2026-05-11,actual,7.0,7.0,7.0,7.0,0
SKU008,2026-05-18,actual,7.0,3.0,7.0,7.0,0
SKU008,2026-05-25,actual,10.0,6.0,10.0,10.0,0
SKU008,2026-06-01,actual,7.0,9.0,7.0,7.0,0
SKU008,2026-06-08,actual,4.0,3.0,4.0,4.0,0
SKU008,2026-06-15,actual,7.0,2.0,7.0,7.0,0
SKU009,2026-01-26,actual,2.0,0.0,2.0,2.0,0
SKU009,2026-02-02,actual,13.0,2.0,13.0,13.0,0
SKU009,2026-02-09,actual,16.0,7.5,16.0,16.0,0
SKU009,2026-02-16,actual,14.0,10.333333333333334,14.0,14.0,0
SKU009,2026-02-23,actual,15.0,11.25,15.0,15.0,0
SKU009,2026-03-02,actual,13.0,14.5,13.0,13.0,0
SKU009,2026-03-09,actual,15.0,14.5,15.0,15.0,0
SKU009,2026-03-16,actual,10.0,14.25,10.0,10.0,0
SKU009,2026-03-23,actual,12.0,13.25,12.0,12.0,0
SKU009,2026-03-30,actual,14.0,12.5,14.0,14.0,0
SKU009,2026-04-06,actual,12.0,12.75,12.0,12.0,0
SKU009,2026-04-13,actual,12.0,12.0,12.0,12.0,0
SKU009,2026-04-20,actual,7.0,12.5,7.0,7.0,0
SKU009,2026-04-27,actual,22.0,11.25,22.0,22.0,0
SKU009,2026-05-04,actual,19.0,13.25,19.0,19.0,0
SKU009,2026-05-11,actual,11.0,15.0,11.0,11.0,0
SKU009,2026-05-18,actual,13.0,14.75,13.0,13.0,0
SKU009,2026-05-25,actual,12.0,16.25,12.0,12.0,0
SKU009,2026-06-01,actual,8.0,13.75,8.0,8.0,0
SKU009,2026-06-08,actual,12.0,11.0,12.0,12.0,0
SKU009,2026-06-15,actual,12.0,11.25,12.0,12.0,0
SKU010,2025-02-10,actual,2.0,0.0,2.0,2.0,0
SKU010,2025-02-17,actual,14.0,2.0,14.0,14.0,0
SKU010,2025-02-24,actual,10.0,8.0,10.0,10.0,0
SKU010,2025-03-03,actual,13.0,8.666666666666666,13.0,13.0,0
SKU010,2025-03-10,actual,9.0,9.75,9.0,9.0,0
SKU010,2025-03-17,actual,9.0,11.5,9.0,9.0,0
SKU010,2025-03-24,actual,16.0,10.25,16.0,16.0,0
SKU010,2025-03-31,actual,12.0,11.75,12.0,12.0,0
SKU010,2025-04-07,actual,8.0,11.5,8.0,8.0,0
SKU010,2025-04-14,actual,10.0,11.25,10.0,10.0,0
SKU010,2025-04-21,actual,15.0,11.5,15.0,15.0,0
SKU010,2025-04-28,actual,26.0,11.25,26.0,26.0,0
SKU010,2025-05-05,actual,22.0,14.75,22.0,22.0,0
SKU010,2025-05-12,actual,14.0,18.25,14.0,14.0,0
SKU010,2025-05-19,actual,20.0,19.25,20.0,20.0,0
SKU010,2025-05-26,actual,9.0,20.5,9.0,9.0,0
SKU010,2025-06-02,actual,17.0,16.25,17.0,17.0,0
SKU010,2025-06-09,actual,20.0,15.0,20.0,20.0,0
SKU010,2025-06-16,actual,11.0,16.5,11.0,11.0,0
SKU010,2025-06-23,actual,14.0,14.25,14.0,14.0,0
SKU010,2025-06-30,actual,14.0,15.5,14.0,14.0,0
SKU010,2025-07-07,actual,16.0,14.75,16.0,16.0,0
SKU010,2025-07-14,actual,19.0,13.75,19.0,19.0,0
SKU010,2025-07-21,actual,14.0,15.75,14.0,14.0,0
SKU010,2025-07-28,actual,11.0,15.75,11.0,11.0,0
SKU010,2025-08-04,actual,8.0,15.0,8.0,8.0,0
SKU010,2025-08-11,actual,30.0,13.0,30.0,30.0,0
SKU010,2025-08-18,actual,14.0,15.75,14.0,14.0,0
SKU010,2025-08-25,actual,18.0,15.75,18.0,18.0,0
SKU010,2025-09-01,actual,10.0,17.5,10.0,10.0,0
SKU010,2025-09-08,actual,10.0,18.0,10.0,10.0,0
SKU010,2025-09-15,actual,15.0,13.0,15.0,15.0,0
SKU010,2025-09-22,actual,12.0,13.25,12.0,12.0,0
SKU010,2025-09-29,actual,14.0,11.75,14.0,14.0,0
SKU010,2025-10-06,actual,15.0,12.75,15.0,15.0,0
SKU010,2025-10-13,actual,14.0,14.0,14.0,14.0,0
SKU010,2025-10-20,actual,37.0,13.75,37.0,37.0,0
SKU010,2025-10-27,actual,5.0,20.0,5.0,5.0,0
SKU010,2025-11-03,actual,6.0,17.75,6.0,6.0,0
SKU010,2025-11-10,actual,16.0,15.5,16.0,16.0,0
SKU010,2025-11-17,actual,13.0,16.0,13.0,13.0,0
SKU010,2025-11-24,actual,9.0,10.0,9.0,9.0,0
SKU010,2025-12-01,actual,6.0,11.0,6.0,6.0,0
SKU010,2025-12-08,actual,7.0,11.0,7.0,7.0,0
SKU010,2025-12-15,actual,11.0,8.75,11.0,11.0,0
SKU010,2025-12-22,actual,16.0,8.25,16.0,16.0,0
SKU010,2025-12-29,actual,11.0,10.0,11.0,11.0,0
SKU010,2026-01-05,actual,6.0,11.25,6.0,6.0,0
SKU010,2026-01-12,actual,4.0,11.0,4.0,4.0,0
SKU010,2026-01-19,actual,13.0,9.25,13.0,13.0,0
SKU010,2026-01-26,actual,14.0,8.5,14.0,14.0,0
SKU010,2026-02-02,actual,12.0,9.25,12.0,12.0,0
SKU010,2026-02-09,actual,16.0,2.0,16.0,16.0,0
SKU010,2026-02-16,actual,15.0,14.0,15.0,15.0,0
SKU010,2026-02-23,actual,12.0,10.0,12.0,12.0,0
SKU010,2026-03-02,actual,13.0,13.0,13.0,13.0,0
SKU010,2026-03-09,actual,9.0,9.0,9.0,9.0,0
SKU010,2026-03-16,actual,11.0,9.0,11.0,11.0,0
SKU010,2026-03-23,actual,20.0,16.0,20.0,20.0,0
SKU010,2026-03-30,actual,12.0,12.0,12.0,12.0,0
SKU010,2026-04-06,actual,16.0,8.0,16.0,16.0,0
SKU010,2026-04-13,actual,11.0,10.0,11.0,11.0,0
SKU010,2026-04-20,actual,13.0,15.0,13.0,13.0,0
SKU010,2026-04-27,actual,27.0,26.0,27.0,27.0,0
SKU010,2026-05-04,actual,19.0,22.0,19.0,19.0,0
SKU010,2026-05-11,actual,14.0,14.0,14.0,14.0,0
SKU010,2026-05-18,actual,16.0,20.0,16.0,16.0,0
SKU010,2026-05-25,actual,13.0,9.0,13.0,13.0,0
SKU010,2026-06-01,actual,19.0,17.0,19.0,19.0,0
SKU010,2026-06-08,actual,21.0,20.0,21.0,21.0,0
SKU010,2026-06-15,actual,19.0,11.0,19.0,19.0,0
SKU011,2024-05-27,actual,4.0,0.0,4.0,4.0,0
SKU011,2024-06-03,actual,7.0,4.0,7.0,7.0,0
SKU011,2024-06-10,actual,7.0,5.5,7.0,7.0,0
SKU011,2024-06-17,actual,10.0,6.0,10.0,10.0,0
SKU011,2024-06-24,actual,2.0,7.0,2.0,2.0,0
SKU011,2024-07-01,actual,12.0,6.5,12.0,12.0,0
SKU011,2024-07-08,actual,13.0,7.75,13.0,13.0,0
SKU011,2024-07-15,actual,7.0,9.25,7.0,7.0,0
SKU011,2024-07-22,actual,9.0,8.5,9.0,9.0,0
SKU011,2024-07-29,actual,10.0,10.25,10.0,10.0,0
SKU011,2024-08-05,actual,10.0,9.75,10.0,10.0,0
SKU011,2024-08-12,actual,18.0,9.0,18.0,18.0,0
SKU011,2024-08-19,actual,12.0,11.75,12.0,12.0,0
SKU011,2024-08-26,actual,6.0,12.5,6.0,6.0,0
SKU011,2024-09-02,actual,6.0,11.5,6.0,6.0,0
SKU011,2024-09-09,actual,11.0,10.5,11.0,11.0,0
SKU011,2024-09-16,actual,9.0,8.75,9.0,9.0,0
SKU011,2024-09-23,actual,13.0,8.0,13.0,13.0,0
SKU011,2024-09-30,actual,13.0,9.75,13.0,13.0,0
SKU011,2024-10-07,actual,15.0,11.5,15.0,15.0,0
SKU011,2024-10-14,actual,20.0,12.5,20.0,20.0,0
SKU011,2024-10-21,actual,30.0,15.25,30.0,30.0,0
SKU011,2024-10-28,actual,12.0,19.5,12.0,12.0,0
SKU011,2024-11-04,actual,20.0,19.25,20.0,20.0,0
SKU011,2024-11-11,actual,11.0,20.5,11.0,11.0,0
SKU011,2024-11-18,actual,12.0,18.25,12.0,12.0,0
SKU011,2024-11-25,actual,10.0,13.75,10.0,10.0,0
SKU011,2024-12-02,actual,14.0,13.25,14.0,14.0,0
SKU011,2024-12-09,actual,9.0,11.75,9.0,9.0,0
SKU011,2024-12-16,actual,6.0,11.25,6.0,6.0,0
SKU011,2024-12-23,actual,23.0,9.75,23.0,23.0,0
SKU011,2024-12-30,actual,17.0,13.0,17.0,17.0,0
SKU011,2025-01-06,actual,15.0,13.75,15.0,15.0,0
SKU011,2025-01-13,actual,13.0,15.25,13.0,13.0,0
SKU011,2025-01-20,actual,14.0,17.0,14.0,14.0,0
SKU011,2025-01-27,actual,8.0,14.75,8.0,8.0,0
SKU011,2025-02-03,actual,12.0,12.5,12.0,12.0,0
SKU011,2025-02-10,actual,12.0,11.75,12.0,12.0,0
SKU011,2025-02-17,actual,7.0,11.5,7.0,7.0,0
SKU011,2025-02-24,actual,15.0,9.75,15.0,15.0,0
SKU011,2025-03-03,actual,11.0,11.5,11.0,11.0,0
SKU011,2025-03-10,actual,7.0,11.25,7.0,7.0,0
SKU011,2025-03-17,actual,11.0,10.0,11.0,11.0,0
SKU011,2025-03-24,actual,10.0,11.0,10.0,10.0,0
SKU011,2025-03-31,actual,10.0,9.75,10.0,10.0,0
SKU011,2025-04-07,actual,10.0,9.5,10.0,10.0,0
SKU011,2025-04-14,actual,7.0,10.25,7.0,7.0,0
SKU011,2025-04-21,actual,8.0,9.25,8.0,8.0,0
SKU011,2025-04-28,actual,8.0,8.75,8.0,8.0,0
SKU011,2025-05-05,actual,12.0,8.25,12.0,12.0,0
SKU011,2025-05-12,actual,3.0,8.75,3.0,3.0,0
SKU011,2025-05-19,actual,10.0,7.75,10.0,10.0,0
SKU011,2025-05-26,actual,9.0,4.0,9.0,9.0,0
SKU011,2025-06-02,actual,10.0,7.0,10.0,10.0,0
SKU011,2025-06-09,actual,7.0,7.0,7.0,7.0,0
SKU011,2025-06-16,actual,10.0,10.0,10.0,10.0,0
SKU011,2025-06-23,actual,12.0,2.0,12.0,12.0,0
SKU011,2025-06-30,actual,5.0,12.0,5.0,5.0,0
SKU011,2025-07-07,actual,3.0,13.0,3.0,3.0,0
SKU011,2025-07-14,actual,7.0,7.0,7.0,7.0,0
SKU011,2025-07-21,actual,6.0,9.0,6.0,6.0,0
SKU011,2025-07-28,actual,10.0,10.0,10.0,10.0,0
SKU011,2025-08-04,actual,10.0,10.0,10.0,10.0,0
SKU011,2025-08-11,actual,14.0,18.0,14.0,14.0,0
SKU011,2025-08-18,actual,10.0,12.0,10.0,10.0,0
SKU011,2025-08-25,actual,15.0,6.0,15.0,15.0,0
SKU011,2025-09-01,actual,5.0,6.0,5.0,5.0,0
SKU011,2025-09-08,actual,10.0,11.0,10.0,10.0,0
SKU011,2025-09-15,actual,7.0,9.0,7.0,7.0,0
SKU011,2025-09-22,actual,9.0,13.0,9.0,9.0,0
SKU011,2025-09-29,actual,17.0,13.0,17.0,17.0,0
SKU011,2025-10-06,actual,11.0,15.0,11.0,11.0,0
SKU011,2025-10-13,actual,5.0,20.0,5.0,5.0,0
SKU011,2025-10-20,actual,35.0,30.0,35.0,35.0,0
SKU011,2025-10-27,actual,15.0,12.0,15.0,15.0,0
SKU011,2025-11-03,actual,10.0,20.0,10.0,10.0,0
SKU011,2025-11-10,actual,15.0,11.0,15.0,15.0,0
SKU011,2025-11-17,actual,16.0,12.0,16.0,16.0,0
SKU011,2025-11-24,actual,10.0,10.0,10.0,10.0,0
SKU011,2025-12-01,actual,12.0,14.0,12.0,12.0,0
SKU011,2025-12-08,actual,8.0,9.0,8.0,8.0,0
SKU011,2025-12-15,actual,13.0,6.0,13.0,13.0,0
SKU011,2025-12-22,actual,21.0,23.0,21.0,21.0,0
SKU011,2025-12-29,actual,17.0,17.0,17.0,17.0,0
SKU011,2026-01-05,actual,11.0,15.0,11.0,11.0,0
SKU011,2026-01-12,actual,9.0,13.0,9.0,9.0,0
SKU011,2026-01-19,actual,14.0,14.0,14.0,14.0,0
SKU011,2026-01-26,actual,19.0,8.0,19.0,19.0,0
SKU011,2026-02-02,actual,10.0,12.0,10.0,10.0,0
SKU011,2026-02-09,actual,9.0,12.0,9.0,9.0,0
SKU011,2026-02-16,actual,12.0,7.0,12.0,12.0,0
SKU011,2026-02-23,actual,13.0,15.0,13.0,13.0,0
SKU011,2026-03-02,actual,10.0,11.0,10.0,10.0,0
SKU011,2026-03-09,actual,11.0,7.0,11.0,11.0,0
SKU011,2026-03-16,actual,3.0,11.0,3.0,3.0,0
SKU011,2026-03-23,actual,8.0,10.0,8.0,8.0,0
SKU011,2026-03-30,actual,6.0,10.0,6.0,6.0,0
SKU011,2026-04-06,actual,7.0,10.0,7.0,7.0,0
SKU011,2026-04-13,actual,3.0,7.0,3.0,3.0,0
SKU011,2026-04-20,actual,6.0,8.0,6.0,6.0,0
SKU011,2026-04-27,actual,17.0,8.0,17.0,17.0,0
SKU011,2026-05-04,actual,15.0,12.0,15.0,15.0,0
SKU011,2026-05-11,actual,9.0,3.0,9.0,9.0,0
SKU011,2026-05-18,actual,8.0,10.0,8.0,8.0,0
SKU011,2026-05-25,actual,9.0,9.0,9.0,9.0,0
SKU011,2026-06-01,actual,8.0,10.0,8.0,8.0,0
SKU011,2026-06-08,actual,8.0,7.0,8.0,8.0,0
SKU011,2026-06-15,actual,7.0,10.0,7.0,7.0,0
SKU012,2024-05-27,actual,5.0,0.0,5.0,5.0,0
SKU012,2024-06-03,actual,12.0,5.0,12.0,12.0,0
SKU012,2024-06-10,actual,16.0,8.5,16.0,16.0,0
SKU012,2024-06-17,actual,14.0,11.0,14.0,14.0,0
SKU012,2024-06-24,actual,11.0,11.75,11.0,11.0,0
SKU012,2024-07-01,actual,13.0,13.25,13.0,13.0,0
SKU012,2024-07-08,actual,10.0,13.5,10.0,10.0,0
SKU012,2024-07-15,actual,18.0,12.0,18.0,18.0,0
SKU012,2024-07-22,actual,11.0,13.0,11.0,11.0,0
SKU012,2024-07-29,actual,12.0,13.0,12.0,12.0,0
SKU012,2024-08-05,actual,11.0,12.75,11.0,11.0,0
SKU012,2024-08-12,actual,15.0,13.0,15.0,15.0,0
SKU012,2024-08-19,actual,7.0,12.25,7.0,7.0,0
SKU012,2024-08-26,actual,12.0,11.25,12.0,12.0,0
SKU012,2024-09-02,actual,9.0,11.25,9.0,9.0,0
SKU012,2024-09-09,actual,14.0,10.75,14.0,14.0,0
SKU012,2024-09-16,actual,12.0,10.5,12.0,12.0,0
SKU012,2024-09-23,actual,12.0,11.75,12.0,12.0,0
SKU012,2024-09-30,actual,11.0,11.75,11.0,11.0,0
SKU012,2024-10-07,actual,15.0,12.25,15.0,15.0,0
SKU012,2024-10-14,actual,20.0,12.5,20.0,20.0,0
SKU012,2024-10-21,actual,26.0,14.5,26.0,26.0,0
SKU012,2024-10-28,actual,10.0,18.0,10.0,10.0,0
SKU012,2024-11-04,actual,14.0,17.75,14.0,14.0,0
SKU012,2024-11-11,actual,14.0,17.5,14.0,14.0,0
